"CloudletID","Priority","Status","vmID","vmSize","vmMIPS","cloudletSize","waitingTimeSeconds","cloudletLength","cpuRequest","memoryRequest","cloudletCPUCores","StartTime","finishTime","exeTime"
"0","0","SUCCESS","4","32768","2000.0","0","0.0","152","0.04065","0.02069","2","35.00000000000023","37.316000000000216","2.3159999999999883"
"1","0","SUCCESS","4","32768","2000.0","0","0.0","246","0.04065","0.02069","2","35.00000000000023","38.52600000000021","3.525999999999982"
"2","0","SUCCESS","0","32768","2000.0","0","0.0","104","0.04065","0.02069","2","35.00000000000023","38.30600000000021","3.305999999999983"
"3","0","SUCCESS","6","32768","4000.0","0","0.0","125","0.04065","0.02069","2","35.00000000000023","35.99600000000022","0.9959999999999951"
"4","0","SUCCESS","5","32768","1000.0","0","0.0","105","0.04065","0.02069","2","35.00000000000023","39.07600000000021","4.075999999999979"
"7","0","SUCCESS","6","32768","4000.0","0","0.0","252","0.2505","0.001554","2","35.00000000000023","35.446000000000225","0.44599999999999795"
"8","0","SUCCESS","4","32768","2000.0","0","0.0","87","0.2505","0.001554","2","35.00000000000023","35.336000000000226","0.3359999999999985"
"9","0","SUCCESS","9","32768","2000.0","0","0.0","28","0.0625","0.1184","2","35.00000000000023","35.666000000000224","0.6659999999999968"
"10","0","SUCCESS","1","32768","1000.0","0","0.0","28","0.0625","0.1184","2","35.00000000000023","36.54600000000022","1.5459999999999923"
"11","0","SUCCESS","0","32768","2000.0","0","0.0","53","0.0625","0.1184","2","35.00000000000023","36.43600000000022","1.4359999999999928"
"12","0","SUCCESS","0","32768","2000.0","0","0.0","156","0.05109","0.03906","2","35.00000000000023","38.52600000000021","3.525999999999982"
"13","0","SUCCESS","6","32768","4000.0","0","0.0","100000","0.05109","0.03906","2","35.00000000000023","549.2740000000512","514.2740000000509"
"15","0","SUCCESS","5","32768","1000.0","0","0.0","62","0.05109","0.03906","2","35.00000000000023","37.316000000000216","2.3159999999999883"
"16","0","SUCCESS","3","32768","2000.0","0","0.0","138","0.0625","0.06213","2","35.00000000000023","37.86600000000021","2.8659999999999854"
"17","0","SUCCESS","8","32768","1000.0","0","0.0","103","0.0625","0.06213","2","35.00000000000023","39.186000000000206","4.185999999999979"
"18","0","SUCCESS","2","32768","1000.0","0","0.0","97","0.0625","0.06213","2","35.00000000000023","40.2860000000002","5.285999999999973"
"19","0","SUCCESS","1","32768","1000.0","0","0.0","31","0.0625","0.06213","2","35.00000000000023","36.65600000000022","1.6559999999999917"
"20","0","SUCCESS","9","32768","2000.0","0","0.0","123","0.0625","0.06213","2","35.00000000000023","36.87600000000022","1.8759999999999906"
"21","0","SUCCESS","2","32768","1000.0","0","0.0","108","0.0625","0.06213","2","35.00000000000023","40.6160000000002","5.615999999999971"
"22","0","SUCCESS","8","32768","1000.0","0","0.0","21","0.0625","0.06213","2","35.00000000000023","36.21600000000022","1.215999999999994"
"23","0","SUCCESS","3","32768","2000.0","0","0.0","180","0.0625","0.06213","2","35.00000000000023","38.30600000000021","3.305999999999983"
"24","0","SUCCESS","0","32768","2000.0","0","0.0","96","0.0625","0.06213","2","35.00000000000023","37.316000000000216","2.3159999999999883"
"25","0","SUCCESS","9","32768","2000.0","0","0.0","162","0.0625","0.06213","2","35.00000000000023","37.206000000000216","2.205999999999989"
"26","0","SUCCESS","1","32768","1000.0","0","0.0","184","0.0625","0.06213","2","35.00000000000023","40.2860000000002","5.285999999999973"
"27","0","SUCCESS","8","32768","1000.0","0","0.0","206","0.0625","0.06213","2","35.00000000000023","41.276000000000195","6.275999999999968"
"28","0","SUCCESS","3","32768","2000.0","0","0.0","189","0.0625","0.06213","2","35.00000000000023","38.41600000000021","3.4159999999999826"
"29","0","SUCCESS","2","32768","1000.0","0","0.0","165","0.0625","0.06213","2","35.00000000000023","41.60600000000019","6.605999999999966"
"30","0","SUCCESS","0","32768","2000.0","0","0.0","216","0.0625","0.06213","2","35.00000000000023","38.63600000000021","3.6359999999999815"
"31","0","SUCCESS","1","32768","1000.0","0","0.0","172","0.0625","0.06213","2","35.00000000000023","40.0660000000002","5.065999999999974"
"32","0","SUCCESS","9","32768","2000.0","0","0.0","55","0.0625","0.06213","2","35.00000000000023","36.21600000000022","1.215999999999994"
"33","0","SUCCESS","3","32768","2000.0","0","0.0","152","0.0625","0.06213","2","35.00000000000023","38.08600000000021","3.0859999999999843"
"34","0","SUCCESS","2","32768","1000.0","0","0.0","89","0.0625","0.06213","2","35.00000000000023","39.9560000000002","4.955999999999975"
"35","0","SUCCESS","8","32768","1000.0","0","0.0","178","0.0625","0.06213","2","35.00000000000023","40.7260000000002","5.725999999999971"
"36","0","SUCCESS","0","32768","2000.0","0","0.0","48","0.0625","0.06213","2","35.00000000000023","36.32600000000022","1.3259999999999934"
"37","0","SUCCESS","9","32768","2000.0","0","0.0","73","0.0625","0.06213","2","35.00000000000023","36.43600000000022","1.4359999999999928"
"38","0","SUCCESS","1","32768","1000.0","0","0.0","108","0.0625","0.06213","2","35.00000000000023","38.85600000000021","3.8559999999999803"
"39","0","SUCCESS","2","32768","1000.0","0","0.0","135","0.0625","0.06213","2","35.00000000000023","41.056000000000196","6.055999999999969"
