"CloudletID","Priority","Status","vmID","vmSize","vmMIPS","cloudletSize","waitingTimeSeconds","cloudletLength","cpuRequest","memoryRequest","cloudletCPUCores","StartTime","finishTime","exeTime"
"0","0","SUCCESS","4","32768","2000.0","0","0.0","2935","0.5765121850000374","16.33333103767013","2","36.00000000000024","42.42439057961973","6.424390579619491"
"1","0","SUCCESS","6","32768","4000.0","0","0.0","1464","0.286815176693279","5.390786408840084","2","36.00000000000024","76.57966178110725","40.579661781107006"
"2","0","SUCCESS","6","32768","4000.0","0","0.0","1698","0.3322869413179358","8.638791243553001","2","36.00000000000024","76.79966178110725","40.799661781107005"
"4","0","SUCCESS","6","32768","4000.0","0","0.0","2355","0.4599204224556265","17.971302906385223","2","36.00000000000024","76.68966178110725","40.689661781107006"
"5","0","SUCCESS","6","32768","4000.0","0","0.0","2057","0.3993185705460868","20.477513556204087","2","36.00000000000024","76.90966178110725","40.909661781107005"
"7","0","SUCCESS","6","32768","4000.0","0","0.0","1820","0.35054493480331417","23.929713034877306","2","36.00000000000024","77.12966178110725","41.129661781107"
"8","0","SUCCESS","6","32768","4000.0","0","0.0","1481","0.28745980359549417","12.255929317309747","2","36.00000000000024","76.90966178110725","40.909661781107005"
"9","0","SUCCESS","6","32768","4000.0","0","0.0","1503","0.29364699107287706","7.526422135741408","2","36.00000000000024","76.79966178110725","40.799661781107005"
"10","0","SUCCESS","6","32768","4000.0","0","0.0","1891","0.3696872795896939","11.597597110962745","2","36.00000000000024","76.68966178110725","40.689661781107006"
"11","0","SUCCESS","6","32768","4000.0","0","0.0","1874","0.3646796756018097","15.454487546383918","2","36.00000000000024","76.79966178110725","40.799661781107005"
"13","0","SUCCESS","3","32768","2000.0","0","0.0","2994","0.5837791599570444","27.597829210435894","2","36.00000000000024","41.20570329719126","5.205703297191022"
"14","0","SUCCESS","6","32768","4000.0","0","0.0","1172","0.2274474228787658","7.740747048584886","2","36.00000000000024","77.01966178110725","41.019661781107004"
"15","0","SUCCESS","5","32768","1000.0","0","0.0","2809","0.5498700010603046","20.113896826856998","2","36.00000000000024","46.288646356595514","10.288646356595272"
"16","0","SUCCESS","6","32768","4000.0","0","0.0","1978","0.38313869992346006","21.511142063746455","2","36.00000000000024","76.90966178110725","40.909661781107005"
"18","0","SUCCESS","6","32768","4000.0","0","0.0","1718","0.33240732518815064","18.31901524446486","2","36.00000000000024","77.01966178110725","41.019661781107004"
"19","0","SUCCESS","6","32768","4000.0","0","0.0","1800","0.3476392317081414","20.964474108061697","2","36.00000000000024","77.01966178110725","41.019661781107004"
"20","0","SUCCESS","3","32768","2000.0","0","0.0","2112","0.4133364767810433","12.732987676180747","2","36.00000000000024","41.20570329719126","5.205703297191022"
"21","0","SUCCESS","4","32768","2000.0","0","0.0","100000","0.07","0.87","2","36.00000000000024","1158.3191199757084","1122.3191199757082"
"22","0","SUCCESS","6","32768","4000.0","0","0.0","1496","0.29184592174799506","8.642398224467955","2","36.00000000000024","76.79966178110725","40.799661781107005"
"23","0","SUCCESS","6","32768","4000.0","0","0.0","1520","0.2973884324188468","6.671512842507028","2","36.00000000000024","76.68966178110725","40.689661781107006"
"24","0","SUCCESS","6","32768","4000.0","0","0.0","2486","0.4881554103409165","12.613194623289463","2","36.00000000000024","76.57966178110725","40.579661781107006"
"26","0","SUCCESS","6","32768","4000.0","0","0.0","2410","0.47215004271891403","14.748696803779456","2","36.00000000000024","76.57966178110725","40.579661781107006"
